type	time	latitude	longitude	altitude (m)	name	desc
T	2023-09-16 20:16:19.001	39.026332800	-76.868716300	0.0		
T	2023-09-16 20:16:20	39.026332800	-76.868716300	0.0		
T	2023-09-16 20:16:21.001	39.026332800	-76.868716300	0.0		
T	2023-09-16 20:16:22.001	39.026332800	-76.868716300	0.0		
T	2023-09-16 20:16:23.001	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:24	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:25.001	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:26.001	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:27.001	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:28.001	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:29	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:30.001	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:31.001	39.026387800	-76.868965400	0.0		
T	2023-09-16 20:16:32.001	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:33.001	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:34	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:35.002	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:36.002	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:37.001	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:38.001	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:39	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:40.001	39.026424200	-76.868690400	0.0		
T	2023-09-16 20:16:41.001	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:42.001	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:43.001	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:44.001	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:45.001	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:46.001	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:47.001	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:48	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:49	39.026414600	-76.868629100	0.0		
T	2023-09-16 20:16:50	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:51.001	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:52.002	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:53.001	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:54.001	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:55.001	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:56	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:57	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:58.002	39.026418500	-76.868433400	0.0		
T	2023-09-16 20:16:59.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:00.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:01.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:02.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:03.002	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:04.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:05.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:06.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:07.001	39.026409400	-76.868270400	0.0		
T	2023-09-16 20:17:08.001	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:09.001	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:10.001	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:11.001	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:12.001	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:13.001	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:14	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:15.001	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:16	39.026400800	-76.868110500	0.0		
T	2023-09-16 20:17:17	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:18.001	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:19	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:20.001	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:21.001	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:22.001	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:23.001	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:24.001	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:25	39.026424100	-76.867983800	0.0		
T	2023-09-16 20:17:26.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:27.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:28.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:29.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:30	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:31.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:32.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:33.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:34.001	39.026441500	-76.867845100	0.0		
T	2023-09-16 20:17:35	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:36	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:37.002	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:38.002	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:39.001	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:40.001	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:41	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:42	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:43.001	39.026567600	-76.866407200	0.0		
T	2023-09-16 20:17:44.001	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:45.001	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:46	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:47.001	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:48.001	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:49.001	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:50.001	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:51.001	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:52	39.026598200	-76.865972300	0.0		
T	2023-09-16 20:17:53.001	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:17:54	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:17:55.001	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:17:56.001	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:17:57.001	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:17:58.001	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:17:59	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:18:00.001	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:18:01.001	39.026602300	-76.865446900	0.0		
T	2023-09-16 20:18:02.001	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:03.002	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:04	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:05.001	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:06.001	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:07.001	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:08.001	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:09	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:10	39.026494300	-76.864797700	0.0		
T	2023-09-16 20:18:11.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:12	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:13.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:14.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:15.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:16.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:17.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:18.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:19.001	39.026212700	-76.864333700	0.0		
T	2023-09-16 20:18:20	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:21	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:22	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:23.001	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:24.001	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:25.001	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:26	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:27.002	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:28.001	39.025971100	-76.864034800	0.0		
T	2023-09-16 20:18:29	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:30	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:31.001	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:32	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:33.001	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:34.001	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:35	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:36.003	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:37.001	39.025564700	-76.863783600	0.0		
T	2023-09-16 20:18:38.001	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:39.001	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:40	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:41	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:42	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:43.001	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:44	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:45.001	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:46	39.025313300	-76.863595500	0.0		
T	2023-09-16 20:18:47	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:48	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:49.002	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:50.001	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:51.001	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:52.001	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:53.001	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:54.001	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:55	39.024991800	-76.863325100	0.0		
T	2023-09-16 20:18:56	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:18:57.001	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:18:58.001	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:18:59	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:19:00	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:19:01	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:19:02.001	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:19:03.001	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:19:04	39.024635300	-76.863186900	0.0		
T	2023-09-16 20:19:05	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:06	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:07	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:08.002	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:09.001	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:10.002	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:11.001	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:12.001	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:13.002	39.024235500	-76.863044100	0.0		
T	2023-09-16 20:19:14.001	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:15.001	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:16.001	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:17	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:18	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:19.001	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:20.001	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:21.001	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:22.001	39.023861600	-76.862821500	0.0		
T	2023-09-16 20:19:23.001	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:24.002	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:25.001	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:26.001	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:27	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:28	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:29	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:30.001	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:31.001	39.023599600	-76.862444600	0.0		
T	2023-09-16 20:19:32.001	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:33.001	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:34.001	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:35.001	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:36.002	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:37.001	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:38	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:39.001	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:40.004	39.023364100	-76.862082200	0.0		
T	2023-09-16 20:19:41.001	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:42.001	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:43.001	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:44	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:45	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:46.001	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:47.001	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:48.001	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:49.001	39.023294300	-76.861667500	0.0		
T	2023-09-16 20:19:50	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:51	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:52	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:53.001	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:54.001	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:55.001	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:56.001	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:57.001	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:58.001	39.023026300	-76.861173500	0.0		
T	2023-09-16 20:19:59.001	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:00.001	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:01	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:02.001	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:03.001	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:04.001	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:05.001	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:06.001	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:07	39.022765500	-76.860691900	0.0		
T	2023-09-16 20:20:08	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:09.001	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:10.002	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:11.001	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:12.001	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:13.002	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:14.001	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:15.001	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:16	39.022599100	-76.860187500	0.0		
T	2023-09-16 20:20:17.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:18.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:19.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:20.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:21.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:22.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:23.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:24.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:25.001	39.022319900	-76.859752600	0.0		
T	2023-09-16 20:20:26.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:27.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:28.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:29.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:30.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:31.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:32.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:33.001	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:34	39.021992100	-76.859464800	0.0		
T	2023-09-16 20:20:35	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:36.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:37.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:38.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:39.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:40.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:41.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:42.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:43.001	39.021527100	-76.859256200	0.0		
T	2023-09-16 20:20:44.001	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:45.002	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:46	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:47.002	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:48	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:49.001	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:50.001	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:51.001	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:52	39.021192800	-76.859033000	0.0		
T	2023-09-16 20:20:53.001	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:20:54.001	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:20:55	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:20:56.001	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:20:57	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:20:58.001	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:20:59	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:21:00	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:21:01	39.020802600	-76.858996900	0.0		
T	2023-09-16 20:21:02.001	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:03.001	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:04.001	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:05.001	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:06	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:07.001	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:08.002	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:09	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:10	39.020449100	-76.858935800	0.0		
T	2023-09-16 20:21:11	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:12.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:13.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:14.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:15	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:16.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:17.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:18	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:19	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:20.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:21.002	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:22.002	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:23.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:24	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:25	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:26	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:27.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:28.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:29.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:30.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:31.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:32.002	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:33.001	39.020705200	-76.858919900	0.0		
T	2023-09-16 20:21:34.001	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:35	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:36.001	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:37.001	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:38.001	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:39.001	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:40.001	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:41.001	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:42.002	39.019656300	-76.858023700	0.0		
T	2023-09-16 20:21:43.002	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:44.001	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:45.001	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:46.001	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:47	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:48	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:49.001	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:50.001	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:51.001	39.019509900	-76.857849900	0.0		
T	2023-09-16 20:21:52	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:21:53.001	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:21:54.001	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:21:55.002	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:21:56.001	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:21:57.002	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:21:58.002	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:21:59	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:22:00.001	39.019457600	-76.857631600	0.0		
T	2023-09-16 20:22:01.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:02.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:03.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:04.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:05.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:06.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:07.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:08.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:09.001	39.019386900	-76.857375300	0.0		
T	2023-09-16 20:22:10.001	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:11.001	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:12.001	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:13.004	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:14.001	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:15	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:16.001	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:17.001	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:18.001	39.019271100	-76.857189800	0.0		
T	2023-09-16 20:22:19	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:20.002	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:21.001	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:22	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:23.001	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:24.001	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:25.001	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:26	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:27.001	39.019292300	-76.857184300	0.0		
T	2023-09-16 20:22:28.001	39.019238100	-76.857074200	0.0		
T	2023-09-16 20:22:29	39.019238100	-76.857074200	0.0		
T	2023-09-16 20:22:30.001	39.019238100	-76.857074200	0.0		
